11.3469	17.0242
4.43401	69.7889
88.9266	41.9437
4.78481	4.95327
76.6671	17.5503
28.7159	6.48883
86.9258	42.1649
87.0346	97.4106
38.8192	65.238
53.3151	22.0865
46.7825	54.6307
54.8835	56.6017
65.2316	34.979
58.2418	21.1095
37.8685	81.4284
74.7437	58.3019
52.5723	62.2786
80.2682	26.5317
43.2628	96.4653
37.006	19.7949
79.2889	3.61541
56.3812	34.8568
91.7697	34.4471
17.8968	82.453
71.6063	86.544
96.5301	41.0122
50.308	0.384456
17.973	6.18662
78.2461	77.6461
29.0818	69.9265
58.4208	26.2741
83.2651	18.4256
81.1359	55.0498
87.0678	76.0932
48.7478	6.50611
98.0863	32.9141
46.4589	0.805562
57.968	41.0823
45.4734	27.6862
39.5369	12.03
28.734	46.4576
24.3678	83.1823
21.2364	88.076
40.9648	33.8043
90.429	64.2495
38.2936	54.7946
29.3497	97.9492
24.6794	95.3222
36.4551	49.2061
34.2547	76.0406
45.9255	73.285
34.263	92.5237
77.5588	80.4033
22.1189	93.9368
66.3912	26.6198
83.8102	78.8038
54.5538	92.7278
82.9346	89.1756
73.0521	48.1193
22.8747	9.55713
80.2725	90.7209
76.2269	78.5921
43.77	29.4235
21.4526	63.2855
35.5351	5.88732
75.355	40.7587
22.3354	89.7522
50.9342	92.1592
18.5026	74.923
95.83	16.1399
20.3986	8.78126
5.11927	90.7538
12.2075	52.3544
61.7581	40.1802
65.8027	20.0831
64.3886	73.5714
36.2505	40.0289
41.2601	39.3544
5.86614	71.4227
31.7222	92.8523
16.4603	48.0945
16.3035	13.5621
31.1618	81.2227
4.38536	99.5267
69.5323	5.25414
86.8901	95.1502
49.4149	13.9389
72.0046	2.39472
61.1316	54.3491
23.2053	23.0247
8.39503	41.9483
34.0918	97.1948
99.2331	29.3517
53.5458	33.5309
78.0201	7.45226
4.23644	28.0076
43.3265	68.4141
93.9434	39.1801
39.5098	95.6647
28.7304	4.47092
69.5239	20.9114
97.5295	75.6318
20.1633	35.6635
8.50117	4.9572
91.9665	42.7129
54.7897	0.889729
90.539	33.376
8.84549	24.5865
5.35598	55.0566
7.40326	31.7198
81.8234	15.1285
57.6264	66.1908
66.9896	54.6888
13.5486	88.9118
78.0514	27.8191
28.7261	4.01847
63.7687	95.9633
96.7328	99.9944
92.2488	56.4689
55.6578	74.9441
19.9164	98.0244
7.68166	44.4389
39.0627	12.5968
85.2028	77.135
84.2586	34.3451
56.9594	95.399
85.8444	46.0464
53.8209	48.492
7.58968	51.219
6.01999	13.0298
95.9001	77.319
5.7732	38.4964
57.4794	66.0503
70.1842	70.4205
67.556	3.17228
81.2448	1.40847
44.4924	66.5619
25.5543	16.321
31.6193	25.5677
59.7894	94.7962
45.4123	29.2201
23.2663	34.2807
62.693	56.309
61.4464	84.0744
48.3193	78.588
3.78228	45.6373
41.5714	24.407
66.966	65.5312
68.4796	74.9677
87.1593	75.0225
9.96627	45.3934
14.0265	66.0045
27.4338	0.145554
68.8721	10.5669
69.5483	25.9898
7.01215	92.077
17.4504	51.7648
66.4028	62.7634
51.9172	39.8317
51.7726	14.5172
4.43375	32.5017
75.9838	1.51492
7.19561	79.9133
81.6553	49.43
27.2607	30.3818
42.6603	37.9501
61.5991	15.2551
42.936	22.9977
57.9583	20.0698
47.888	16.2683
47.1438	70.7185
9.32794	93.1284
12.0417	96.4863
94.6517	4.52693
12.0188	92.5646
94.1485	3.48016
42.7267	46.1293
1.14615	22.6205
84.0101	24.8717
70.929	25.3522
63.0497	33.0733
31.2531	87.11
27.7186	11.6094
80.1511	64.9835
39.0904	49.3547
20.4683	6.18795
21.5893	65.3779
2.85142	31.1201
0.990534	79.3602
81.1221	94.9174
10.1407	14.3534
51.2033	14.4256
84.5417	16.7328
77.2629	28.8905
78.759	0.0114533
21.6995	84.5862
1.16776	78.8633
23.6892	35.7559
81.1907	84.3008
87.4987	88.0932
10.7979	62.0462
44.5921	95.0164
32.992	66.1075
30.8531	63.6339
28.3443	31.3247
48.6501	21.4885
2.47748	69.8449
81.0647	93.7654
69.8811	61.1812
16.0271	10.0741
23.3889	61.2177
95.8669	48.9531
34.5853	48.4201
7.60796	35.426
5.85278	33.3542
37.9951	79.4356
9.41033	38.849
42.8088	62.7332
6.35048	6.85548
13.3004	6.08763
29.8577	8.58756
89.9041	23.828
78.8405	34.9396
14.8969	41.2926
18.3382	61.244
15.842	85.7931
41.2813	19.8412
49.8859	82.9505
5.51571	94.8704
50.7265	73.1229
19.4183	96.2619
0.440938	54.3892
60.8106	15.6833
84.7208	3.4039
47.206	14.4838
62.9613	14.8564
40.2585	17.3847
86.0138	50.5513
29.411	54.8053
82.5483	68.2244
1.85566	69.87
13.3386	0.516923
15.3086	92.1372
14.2458	90.3733
94.5874	16.1801
0.714741	62.5488
24.7767	47.5965
72.6122	22.0251
69.0273	18.1869
54.3234	0.732748
78.0319	42.687
42.3551	75.2608
67.8553	58.3662
38.8757	88.6809
71.9207	28.144
59.7445	53.8702
61.3688	91.1004
23.2342	13.8937
9.99372	60.2374
26.3441	15.2495
35.5833	67.9202
60.4669	59.5266
2.24482	15.6235
62.8391	43.9194
66.2459	0.0750349
68.271	38.7533
60.9867	56.5679
66.777	30.5556
42.1594	46.0811
39.5295	42.6157
85.2569	7.13757
51.045	38.4466
24.7509	64.3993
68.1732	80.309
59.5497	71.0849
11.7984	38.4935
7.4749	54.1068
1.14388	86.3637
38.7894	78.7127
55.9607	96.9702
32.7247	76.5806
86.9645	91.0408
67.185	61.8457
97.3272	26.3698
86.6891	79.0156
98.5272	25.1234
73.4663	57.2479
75.2227	15.6478
56.5103	14.1771
48.7538	31.7024
73.1477	43.3364
92.0015	26.8931
62.6013	95.2094
71.1928	63.3422
0.272195	9.22994
38.1399	9.2652
56.4833	12.7972
19.2453	99.7513
30.728	26.0676
19.9621	34.2559
96.418	61.7686
88.8029	37.0613
25.8913	11.2575
39.6821	37.9987
42.7683	24.3379
0.564893	89.5666
48.57	43.0137
19.5108	76.2481
40.9103	76.5272
28.1229	22.1333
85.7332	54.6228
70.4012	19.8749
38.9102	85.1488
50.3376	88.5392
41.1349	0.49519
64.1863	90.5148
