15.66	60.2419
80.3285	65.2797
89.1605	27.5049
21.4005	18.5015
30.3205	77.5722
67.8636	63.1571
13.9222	24.0967
67.9828	84.0506
41.0361	80.0401
24.8958	80.6662
56.922	35.9469
50.5017	86.7193
23.7871	41.159
81.3979	73.901
47.2081	82.7546
11.2634	13.5498
70.2076	66.5662
52.2311	51.2174
96.0922	2.73461
9.71659	66.2735
12.1142	28.2994
87.0678	18.5463
0.820772	78.4102
20.6855	65.6132
84.2921	33.8679
83.3306	40.7355
22.613	38.7758
0.986968	5.20717
94.3662	83.7542
94.0387	77.05
57.3877	68.7088
75.7495	68.3588
5.97661	19.8292
59.5723	46.3722
80.5789	23.0845
70.3349	76.1008
79.5976	92.3764
45.327	4.98271
76.1762	56.5254
37.4553	52.2684
25.062	87.8083
47.3174	97.8888
10.5578	17.1955
30.9946	25.8259
72.2689	3.86822
41.9993	31.3116
71.78	7.08989
79.3439	14.1674
49.0575	2.03257
46.3611	17.1889
27.2601	16.4073
93.3589	27.498
81.8307	63.224
93.2933	76.2075
36.5194	49.8838
93.4874	93.4135
53.4442	38.4026
72.7577	68.5879
60.2174	77.2577
74.9786	3.7233
99.702	42.6264
1.5213	98.8876
59.7783	73.0544
47.9438	87.3186
94.7944	89.176
42.6846	10.6617
21.5941	14.4343
2.79828	97.8437
50.8168	5.16589
81.6474	48.7568
23.6137	12.2972
23.8936	5.76037
73.3219	41.3644
33.5005	88.4985
59.0033	73.544
34.1854	78.8685
62.817	43.7256
39.1417	36.3516
75.0336	34.5527
41.4829	92.6224
58.7741	67.3766
30.3881	35.9179
3.68518	52.7541
15.5386	90.5584
50.647	58.4205
6.30152	98.9372
26.9713	38.8671
53.1005	96.3001
8.44558	45.64
16.6027	85.4468
98.624	74.6573
56.4053	35.0602
97.1429	57.6576
27.8352	15.674
56.9765	93.177
92.6515	22.8853
45.3793	65.3218
13.2628	77.7809
55.0533	70.6206
63.8523	50.1481
55.732	60.3334
85.254	5.94054
68.1945	51.0746
89.6968	48.7825
71.1688	2.52546
15.6752	50.7827
50.906	96.9722
24.6852	37.569
4.99637	48.1192
29.5961	9.9855
64.2137	20.3759
40.1453	5.87828
70.7686	98.9092
71.9413	7.685
53.4307	73.5563
2.32395	36.7441
89.9275	33.229
52.1929	71.4067
16.7692	97.3957
55.0797	26.2096
56.217	22.8255
54.8252	71.3357
91.9222	6.69654
6.24474	25.3758
24.5312	4.32501
64.9417	99.1438
16.606	46.2472
50.9618	35.0414
81.8003	6.3859
70.4991	19.0087
72.563	87.212
3.66558	47.0496
88.8658	2.9416
